統計年,按照別,行政區域代碼,區域別,性別,出生時體重,胎別,嬰兒出生數
112,按登記日期分,10013070,屏東縣麟洛鄉,女,2501～3000克,雙胞胎,0
112,按登記日期分,10013070,屏東縣麟洛鄉,女,2501～3000克,３胞胎,0
112,按登記日期分,10013070,屏東縣麟洛鄉,女,2501～3000克,４胞胎,0
112,按登記日期分,10013070,屏東縣麟洛鄉,女,2501～3000克,５胞胎以上,0
112,按登記日期分,10013070,屏東縣麟洛鄉,女,3001～3500克,單胎,7
112,按登記日期分,10013070,屏東縣麟洛鄉,女,3001～3500克,雙胞胎,0
112,按登記日期分,10013070,屏東縣麟洛鄉,女,3001～3500克,３胞胎,0
112,按登記日期分,10013070,屏東縣麟洛鄉,女,3001～3500克,４胞胎,0
112,按登記日期分,10013070,屏東縣麟洛鄉,女,3001～3500克,５胞胎以上,0
112,按登記日期分,10013070,屏東縣麟洛鄉,女,3501～4000克,單胎,0
112,按登記日期分,10013070,屏東縣麟洛鄉,女,3501～4000克,雙胞胎,0
112,按登記日期分,10013070,屏東縣麟洛鄉,女,3501～4000克,３胞胎,0
112,按登記日期分,10013070,屏東縣麟洛鄉,女,3501～4000克,４胞胎,0
112,按登記日期分,10013070,屏東縣麟洛鄉,女,3501～4000克,５胞胎以上,0
112,按登記日期分,10013070,屏東縣麟洛鄉,女,4001～4500克,單胎,0
112,按登記日期分,10013070,屏東縣麟洛鄉,女,4001～4500克,雙胞胎,0
112,按登記日期分,10013070,屏東縣麟洛鄉,女,4001～4500克,３胞胎,0
112,按登記日期分,10013070,屏東縣麟洛鄉,女,4001～4500克,４胞胎,0
112,按登記日期分,10013070,屏東縣麟洛鄉,女,4001～4500克,５胞胎以上,0
112,按登記日期分,10013070,屏東縣麟洛鄉,女,4501～5000克,單胎,0
112,按登記日期分,10013070,屏東縣麟洛鄉,女,4501～5000克,雙胞胎,0
112,按登記日期分,10013070,屏東縣麟洛鄉,女,4501～5000克,３胞胎,0
112,按登記日期分,10013070,屏東縣麟洛鄉,女,4501～5000克,４胞胎,0
112,按登記日期分,10013070,屏東縣麟洛鄉,女,4501～5000克,５胞胎以上,0
112,按登記日期分,10013070,屏東縣麟洛鄉,女,5001克及以上,單胎,0
112,按登記日期分,10013070,屏東縣麟洛鄉,女,5001克及以上,雙胞胎,0
112,按登記日期分,10013070,屏東縣麟洛鄉,女,5001克及以上,３胞胎,0
112,按登記日期分,10013070,屏東縣麟洛鄉,女,5001克及以上,４胞胎,0
112,按登記日期分,10013070,屏東縣麟洛鄉,女,5001克及以上,５胞胎以上,0
112,按登記日期分,10013080,屏東縣九如鄉,男,1000克及以下,單胎,0
112,按登記日期分,10013080,屏東縣九如鄉,男,1000克及以下,雙胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,男,1000克及以下,３胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,男,1000克及以下,４胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,男,1000克及以下,５胞胎以上,0
112,按登記日期分,10013080,屏東縣九如鄉,男,1001～1500克,單胎,0
112,按登記日期分,10013080,屏東縣九如鄉,男,1001～1500克,雙胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,男,1001～1500克,３胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,男,1001～1500克,４胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,男,1001～1500克,５胞胎以上,0
112,按登記日期分,10013080,屏東縣九如鄉,男,1501～2000克,單胎,1
112,按登記日期分,10013080,屏東縣九如鄉,男,1501～2000克,雙胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,男,1501～2000克,３胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,男,1501～2000克,４胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,男,1501～2000克,５胞胎以上,0
112,按登記日期分,10013080,屏東縣九如鄉,男,2001～2500克,單胎,5
112,按登記日期分,10013080,屏東縣九如鄉,男,2001～2500克,雙胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,男,2001～2500克,３胞胎,1
112,按登記日期分,10013080,屏東縣九如鄉,男,2001～2500克,４胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,男,2001～2500克,５胞胎以上,0
112,按登記日期分,10013080,屏東縣九如鄉,男,2501～3000克,單胎,27
112,按登記日期分,10013080,屏東縣九如鄉,男,2501～3000克,雙胞胎,2
112,按登記日期分,10013080,屏東縣九如鄉,男,2501～3000克,３胞胎,1
112,按登記日期分,10013080,屏東縣九如鄉,男,2501～3000克,４胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,男,2501～3000克,５胞胎以上,0
112,按登記日期分,10013080,屏東縣九如鄉,男,3001～3500克,單胎,25
112,按登記日期分,10013080,屏東縣九如鄉,男,3001～3500克,雙胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,男,3001～3500克,３胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,男,3001～3500克,４胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,男,3001～3500克,５胞胎以上,0
112,按登記日期分,10013080,屏東縣九如鄉,男,3501～4000克,單胎,7
112,按登記日期分,10013080,屏東縣九如鄉,男,3501～4000克,雙胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,男,3501～4000克,３胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,男,3501～4000克,４胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,男,3501～4000克,５胞胎以上,0
112,按登記日期分,10013080,屏東縣九如鄉,男,4001～4500克,單胎,0
112,按登記日期分,10013080,屏東縣九如鄉,男,4001～4500克,雙胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,男,4001～4500克,３胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,男,4001～4500克,４胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,男,4001～4500克,５胞胎以上,0
112,按登記日期分,10013080,屏東縣九如鄉,男,4501～5000克,單胎,0
112,按登記日期分,10013080,屏東縣九如鄉,男,4501～5000克,雙胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,男,4501～5000克,３胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,男,4501～5000克,４胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,男,4501～5000克,５胞胎以上,0
112,按登記日期分,10013080,屏東縣九如鄉,男,5001克及以上,單胎,0
112,按登記日期分,10013080,屏東縣九如鄉,男,5001克及以上,雙胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,男,5001克及以上,３胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,男,5001克及以上,４胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,男,5001克及以上,５胞胎以上,0
112,按登記日期分,10013080,屏東縣九如鄉,女,1000克及以下,單胎,0
112,按登記日期分,10013080,屏東縣九如鄉,女,1000克及以下,雙胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,女,1000克及以下,３胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,女,1000克及以下,４胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,女,1000克及以下,５胞胎以上,0
112,按登記日期分,10013080,屏東縣九如鄉,女,1001～1500克,單胎,0
112,按登記日期分,10013080,屏東縣九如鄉,女,1001～1500克,雙胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,女,1001～1500克,３胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,女,1001～1500克,４胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,女,1001～1500克,５胞胎以上,0
112,按登記日期分,10013080,屏東縣九如鄉,女,1501～2000克,單胎,1
112,按登記日期分,10013080,屏東縣九如鄉,女,1501～2000克,雙胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,女,1501～2000克,３胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,女,1501～2000克,４胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,女,1501～2000克,５胞胎以上,0
112,按登記日期分,10013080,屏東縣九如鄉,女,2001～2500克,單胎,4
112,按登記日期分,10013080,屏東縣九如鄉,女,2001～2500克,雙胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,女,2001～2500克,３胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,女,2001～2500克,４胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,女,2001～2500克,５胞胎以上,0
112,按登記日期分,10013080,屏東縣九如鄉,女,2501～3000克,單胎,29
112,按登記日期分,10013080,屏東縣九如鄉,女,2501～3000克,雙胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,女,2501～3000克,３胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,女,2501～3000克,４胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,女,2501～3000克,５胞胎以上,0
112,按登記日期分,10013080,屏東縣九如鄉,女,3001～3500克,單胎,12
112,按登記日期分,10013080,屏東縣九如鄉,女,3001～3500克,雙胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,女,3001～3500克,３胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,女,3001～3500克,４胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,女,3001～3500克,５胞胎以上,0
112,按登記日期分,10013080,屏東縣九如鄉,女,3501～4000克,單胎,9
112,按登記日期分,10013080,屏東縣九如鄉,女,3501～4000克,雙胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,女,3501～4000克,３胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,女,3501～4000克,４胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,女,3501～4000克,５胞胎以上,0
112,按登記日期分,10013080,屏東縣九如鄉,女,4001～4500克,單胎,0
112,按登記日期分,10013080,屏東縣九如鄉,女,4001～4500克,雙胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,女,4001～4500克,３胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,女,4001～4500克,４胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,女,4001～4500克,５胞胎以上,0
112,按登記日期分,10013080,屏東縣九如鄉,女,4501～5000克,單胎,0
112,按登記日期分,10013080,屏東縣九如鄉,女,4501～5000克,雙胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,女,4501～5000克,３胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,女,4501～5000克,４胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,女,4501～5000克,５胞胎以上,0
112,按登記日期分,10013080,屏東縣九如鄉,女,5001克及以上,單胎,0
112,按登記日期分,10013080,屏東縣九如鄉,女,5001克及以上,雙胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,女,5001克及以上,３胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,女,5001克及以上,４胞胎,0
112,按登記日期分,10013080,屏東縣九如鄉,女,5001克及以上,５胞胎以上,0
112,按登記日期分,10013090,屏東縣里港鄉,男,1000克及以下,單胎,1
112,按登記日期分,10013090,屏東縣里港鄉,男,1000克及以下,雙胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,男,1000克及以下,３胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,男,1000克及以下,４胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,男,1000克及以下,５胞胎以上,0
112,按登記日期分,10013090,屏東縣里港鄉,男,1001～1500克,單胎,0
112,按登記日期分,10013090,屏東縣里港鄉,男,1001～1500克,雙胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,男,1001～1500克,３胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,男,1001～1500克,４胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,男,1001～1500克,５胞胎以上,0
112,按登記日期分,10013090,屏東縣里港鄉,男,1501～2000克,單胎,1
112,按登記日期分,10013090,屏東縣里港鄉,男,1501～2000克,雙胞胎,2
112,按登記日期分,10013090,屏東縣里港鄉,男,1501～2000克,３胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,男,1501～2000克,４胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,男,1501～2000克,５胞胎以上,0
112,按登記日期分,10013090,屏東縣里港鄉,男,2001～2500克,單胎,10
112,按登記日期分,10013090,屏東縣里港鄉,男,2001～2500克,雙胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,男,2001～2500克,３胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,男,2001～2500克,４胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,男,2001～2500克,５胞胎以上,0
112,按登記日期分,10013090,屏東縣里港鄉,男,2501～3000克,單胎,45
112,按登記日期分,10013090,屏東縣里港鄉,男,2501～3000克,雙胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,男,2501～3000克,３胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,男,2501～3000克,４胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,男,2501～3000克,５胞胎以上,0
112,按登記日期分,10013090,屏東縣里港鄉,男,3001～3500克,單胎,33
112,按登記日期分,10013090,屏東縣里港鄉,男,3001～3500克,雙胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,男,3001～3500克,３胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,男,3001～3500克,４胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,男,3001～3500克,５胞胎以上,0
112,按登記日期分,10013090,屏東縣里港鄉,男,3501～4000克,單胎,11
112,按登記日期分,10013090,屏東縣里港鄉,男,3501～4000克,雙胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,男,3501～4000克,３胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,男,3501～4000克,４胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,男,3501～4000克,５胞胎以上,0
112,按登記日期分,10013090,屏東縣里港鄉,男,4001～4500克,單胎,0
112,按登記日期分,10013090,屏東縣里港鄉,男,4001～4500克,雙胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,男,4001～4500克,３胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,男,4001～4500克,４胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,男,4001～4500克,５胞胎以上,0
112,按登記日期分,10013090,屏東縣里港鄉,男,4501～5000克,單胎,0
112,按登記日期分,10013090,屏東縣里港鄉,男,4501～5000克,雙胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,男,4501～5000克,３胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,男,4501～5000克,４胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,男,4501～5000克,５胞胎以上,0
112,按登記日期分,10013090,屏東縣里港鄉,男,5001克及以上,單胎,0
112,按登記日期分,10013090,屏東縣里港鄉,男,5001克及以上,雙胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,男,5001克及以上,３胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,男,5001克及以上,４胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,男,5001克及以上,５胞胎以上,0
112,按登記日期分,10013090,屏東縣里港鄉,女,1000克及以下,單胎,0
112,按登記日期分,10013090,屏東縣里港鄉,女,1000克及以下,雙胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,女,1000克及以下,３胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,女,1000克及以下,４胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,女,1000克及以下,５胞胎以上,0
112,按登記日期分,10013090,屏東縣里港鄉,女,1001～1500克,單胎,0
112,按登記日期分,10013090,屏東縣里港鄉,女,1001～1500克,雙胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,女,1001～1500克,３胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,女,1001～1500克,４胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,女,1001～1500克,５胞胎以上,0
112,按登記日期分,10013090,屏東縣里港鄉,女,1501～2000克,單胎,2
112,按登記日期分,10013090,屏東縣里港鄉,女,1501～2000克,雙胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,女,1501～2000克,３胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,女,1501～2000克,４胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,女,1501～2000克,５胞胎以上,0
112,按登記日期分,10013090,屏東縣里港鄉,女,2001～2500克,單胎,10
112,按登記日期分,10013090,屏東縣里港鄉,女,2001～2500克,雙胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,女,2001～2500克,３胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,女,2001～2500克,４胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,女,2001～2500克,５胞胎以上,0
112,按登記日期分,10013090,屏東縣里港鄉,女,2501～3000克,單胎,50
112,按登記日期分,10013090,屏東縣里港鄉,女,2501～3000克,雙胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,女,2501～3000克,３胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,女,2501～3000克,４胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,女,2501～3000克,５胞胎以上,0
112,按登記日期分,10013090,屏東縣里港鄉,女,3001～3500克,單胎,31
112,按登記日期分,10013090,屏東縣里港鄉,女,3001～3500克,雙胞胎,0
112,按登記日期分,10013090,屏東縣里港鄉,女,3001～3500克,３胞胎,0
