統計年,按照別,區域別代碼,區域別,懷孕期間,出生時體重,嬰兒出生數
111,按發生日期分,10017070,基隆市信義區,41～42週,1001～1500克,0
111,按發生日期分,10017070,基隆市信義區,41～42週,1501～2000克,0
111,按發生日期分,10017070,基隆市信義區,41～42週,2001～2500克,0
111,按發生日期分,10017070,基隆市信義區,41～42週,2501～3000克,0
111,按發生日期分,10017070,基隆市信義區,41～42週,3001～3500克,0
111,按發生日期分,10017070,基隆市信義區,41～42週,3501～4000克,0
111,按發生日期分,10017070,基隆市信義區,41～42週,4001～4500克,0
111,按發生日期分,10017070,基隆市信義區,41～42週,4501～5000克,0
111,按發生日期分,10017070,基隆市信義區,41～42週,5001克及以上,0
111,按發生日期分,10017070,基隆市信義區,43週以上,1000克及以下,0
111,按發生日期分,10017070,基隆市信義區,43週以上,1001～1500克,0
111,按發生日期分,10017070,基隆市信義區,43週以上,1501～2000克,0
111,按發生日期分,10017070,基隆市信義區,43週以上,2001～2500克,0
111,按發生日期分,10017070,基隆市信義區,43週以上,2501～3000克,0
111,按發生日期分,10017070,基隆市信義區,43週以上,3001～3500克,0
111,按發生日期分,10017070,基隆市信義區,43週以上,3501～4000克,0
111,按發生日期分,10017070,基隆市信義區,43週以上,4001～4500克,0
111,按發生日期分,10017070,基隆市信義區,43週以上,4501～5000克,0
111,按發生日期分,10017070,基隆市信義區,43週以上,5001克及以上,0
111,按發生日期分,10018010,新竹市東區,28週以下,1000克及以下,7
111,按發生日期分,10018010,新竹市東區,28週以下,1001～1500克,0
111,按發生日期分,10018010,新竹市東區,28週以下,1501～2000克,0
111,按發生日期分,10018010,新竹市東區,28週以下,2001～2500克,0
111,按發生日期分,10018010,新竹市東區,28週以下,2501～3000克,0
111,按發生日期分,10018010,新竹市東區,28週以下,3001～3500克,0
111,按發生日期分,10018010,新竹市東區,28週以下,3501～4000克,0
111,按發生日期分,10018010,新竹市東區,28週以下,4001～4500克,0
111,按發生日期分,10018010,新竹市東區,28週以下,4501～5000克,0
111,按發生日期分,10018010,新竹市東區,28週以下,5001克及以上,0
111,按發生日期分,10018010,新竹市東區,28～31週,1000克及以下,3
111,按發生日期分,10018010,新竹市東區,28～31週,1001～1500克,7
111,按發生日期分,10018010,新竹市東區,28～31週,1501～2000克,2
111,按發生日期分,10018010,新竹市東區,28～31週,2001～2500克,0
111,按發生日期分,10018010,新竹市東區,28～31週,2501～3000克,0
111,按發生日期分,10018010,新竹市東區,28～31週,3001～3500克,0
111,按發生日期分,10018010,新竹市東區,28～31週,3501～4000克,0
111,按發生日期分,10018010,新竹市東區,28～31週,4001～4500克,0
111,按發生日期分,10018010,新竹市東區,28～31週,4501～5000克,0
111,按發生日期分,10018010,新竹市東區,28～31週,5001克及以上,0
111,按發生日期分,10018010,新竹市東區,32～35週,1000克及以下,0
111,按發生日期分,10018010,新竹市東區,32～35週,1001～1500克,6
111,按發生日期分,10018010,新竹市東區,32～35週,1501～2000克,16
111,按發生日期分,10018010,新竹市東區,32～35週,2001～2500克,17
111,按發生日期分,10018010,新竹市東區,32～35週,2501～3000克,10
111,按發生日期分,10018010,新竹市東區,32～35週,3001～3500克,1
111,按發生日期分,10018010,新竹市東區,32～35週,3501～4000克,0
111,按發生日期分,10018010,新竹市東區,32～35週,4001～4500克,0
111,按發生日期分,10018010,新竹市東區,32～35週,4501～5000克,0
111,按發生日期分,10018010,新竹市東區,32～35週,5001克及以上,0
111,按發生日期分,10018010,新竹市東區,36週,1000克及以下,0
111,按發生日期分,10018010,新竹市東區,36週,1001～1500克,0
111,按發生日期分,10018010,新竹市東區,36週,1501～2000克,4
111,按發生日期分,10018010,新竹市東區,36週,2001～2500克,32
111,按發生日期分,10018010,新竹市東區,36週,2501～3000克,33
111,按發生日期分,10018010,新竹市東區,36週,3001～3500克,3
111,按發生日期分,10018010,新竹市東區,36週,3501～4000克,0
111,按發生日期分,10018010,新竹市東區,36週,4001～4500克,0
111,按發生日期分,10018010,新竹市東區,36週,4501～5000克,0
111,按發生日期分,10018010,新竹市東區,36週,5001克及以上,0
111,按發生日期分,10018010,新竹市東區,37～39週,1000克及以下,0
111,按發生日期分,10018010,新竹市東區,37～39週,1001～1500克,0
111,按發生日期分,10018010,新竹市東區,37～39週,1501～2000克,3
111,按發生日期分,10018010,新竹市東區,37～39週,2001～2500克,73
111,按發生日期分,10018010,新竹市東區,37～39週,2501～3000克,522
111,按發生日期分,10018010,新竹市東區,37～39週,3001～3500克,540
111,按發生日期分,10018010,新竹市東區,37～39週,3501～4000克,107
111,按發生日期分,10018010,新竹市東區,37～39週,4001～4500克,9
111,按發生日期分,10018010,新竹市東區,37～39週,4501～5000克,2
111,按發生日期分,10018010,新竹市東區,37～39週,5001克及以上,0
111,按發生日期分,10018010,新竹市東區,40週,1000克及以下,0
111,按發生日期分,10018010,新竹市東區,40週,1001～1500克,0
111,按發生日期分,10018010,新竹市東區,40週,1501～2000克,0
111,按發生日期分,10018010,新竹市東區,40週,2001～2500克,0
111,按發生日期分,10018010,新竹市東區,40週,2501～3000克,41
111,按發生日期分,10018010,新竹市東區,40週,3001～3500克,68
111,按發生日期分,10018010,新竹市東區,40週,3501～4000克,27
111,按發生日期分,10018010,新竹市東區,40週,4001～4500克,1
111,按發生日期分,10018010,新竹市東區,40週,4501～5000克,0
111,按發生日期分,10018010,新竹市東區,40週,5001克及以上,0
111,按發生日期分,10018010,新竹市東區,41～42週,1000克及以下,0
111,按發生日期分,10018010,新竹市東區,41～42週,1001～1500克,0
111,按發生日期分,10018010,新竹市東區,41～42週,1501～2000克,0
111,按發生日期分,10018010,新竹市東區,41～42週,2001～2500克,0
111,按發生日期分,10018010,新竹市東區,41～42週,2501～3000克,0
111,按發生日期分,10018010,新竹市東區,41～42週,3001～3500克,1
111,按發生日期分,10018010,新竹市東區,41～42週,3501～4000克,1
111,按發生日期分,10018010,新竹市東區,41～42週,4001～4500克,0
111,按發生日期分,10018010,新竹市東區,41～42週,4501～5000克,0
111,按發生日期分,10018010,新竹市東區,41～42週,5001克及以上,0
111,按發生日期分,10018010,新竹市東區,43週以上,1000克及以下,0
111,按發生日期分,10018010,新竹市東區,43週以上,1001～1500克,0
111,按發生日期分,10018010,新竹市東區,43週以上,1501～2000克,0
111,按發生日期分,10018010,新竹市東區,43週以上,2001～2500克,0
111,按發生日期分,10018010,新竹市東區,43週以上,2501～3000克,0
111,按發生日期分,10018010,新竹市東區,43週以上,3001～3500克,0
111,按發生日期分,10018010,新竹市東區,43週以上,3501～4000克,0
111,按發生日期分,10018010,新竹市東區,43週以上,4001～4500克,0
111,按發生日期分,10018010,新竹市東區,43週以上,4501～5000克,0
111,按發生日期分,10018010,新竹市東區,43週以上,5001克及以上,0
111,按發生日期分,10018020,新竹市北區,28週以下,1000克及以下,5
111,按發生日期分,10018020,新竹市北區,28週以下,1001～1500克,0
111,按發生日期分,10018020,新竹市北區,28週以下,1501～2000克,0
111,按發生日期分,10018020,新竹市北區,28週以下,2001～2500克,0
111,按發生日期分,10018020,新竹市北區,28週以下,2501～3000克,0
111,按發生日期分,10018020,新竹市北區,28週以下,3001～3500克,0
111,按發生日期分,10018020,新竹市北區,28週以下,3501～4000克,0
111,按發生日期分,10018020,新竹市北區,28週以下,4001～4500克,0
111,按發生日期分,10018020,新竹市北區,28週以下,4501～5000克,0
111,按發生日期分,10018020,新竹市北區,28週以下,5001克及以上,0
111,按發生日期分,10018020,新竹市北區,28～31週,1000克及以下,0
111,按發生日期分,10018020,新竹市北區,28～31週,1001～1500克,2
111,按發生日期分,10018020,新竹市北區,28～31週,1501～2000克,2
111,按發生日期分,10018020,新竹市北區,28～31週,2001～2500克,0
111,按發生日期分,10018020,新竹市北區,28～31週,2501～3000克,0
111,按發生日期分,10018020,新竹市北區,28～31週,3001～3500克,0
111,按發生日期分,10018020,新竹市北區,28～31週,3501～4000克,0
111,按發生日期分,10018020,新竹市北區,28～31週,4001～4500克,0
111,按發生日期分,10018020,新竹市北區,28～31週,4501～5000克,0
111,按發生日期分,10018020,新竹市北區,28～31週,5001克及以上,0
111,按發生日期分,10018020,新竹市北區,32～35週,1000克及以下,0
111,按發生日期分,10018020,新竹市北區,32～35週,1001～1500克,0
111,按發生日期分,10018020,新竹市北區,32～35週,1501～2000克,9
111,按發生日期分,10018020,新竹市北區,32～35週,2001～2500克,18
111,按發生日期分,10018020,新竹市北區,32～35週,2501～3000克,4
111,按發生日期分,10018020,新竹市北區,32～35週,3001～3500克,0
111,按發生日期分,10018020,新竹市北區,32～35週,3501～4000克,0
111,按發生日期分,10018020,新竹市北區,32～35週,4001～4500克,0
111,按發生日期分,10018020,新竹市北區,32～35週,4501～5000克,0
111,按發生日期分,10018020,新竹市北區,32～35週,5001克及以上,0
111,按發生日期分,10018020,新竹市北區,36週,1000克及以下,0
111,按發生日期分,10018020,新竹市北區,36週,1001～1500克,0
111,按發生日期分,10018020,新竹市北區,36週,1501～2000克,1
111,按發生日期分,10018020,新竹市北區,36週,2001～2500克,17
111,按發生日期分,10018020,新竹市北區,36週,2501～3000克,23
111,按發生日期分,10018020,新竹市北區,36週,3001～3500克,3
111,按發生日期分,10018020,新竹市北區,36週,3501～4000克,1
111,按發生日期分,10018020,新竹市北區,36週,4001～4500克,0
111,按發生日期分,10018020,新竹市北區,36週,4501～5000克,0
111,按發生日期分,10018020,新竹市北區,36週,5001克及以上,0
111,按發生日期分,10018020,新竹市北區,37～39週,1000克及以下,0
111,按發生日期分,10018020,新竹市北區,37～39週,1001～1500克,0
111,按發生日期分,10018020,新竹市北區,37～39週,1501～2000克,3
111,按發生日期分,10018020,新竹市北區,37～39週,2001～2500克,39
111,按發生日期分,10018020,新竹市北區,37～39週,2501～3000克,298
111,按發生日期分,10018020,新竹市北區,37～39週,3001～3500克,315
111,按發生日期分,10018020,新竹市北區,37～39週,3501～4000克,61
111,按發生日期分,10018020,新竹市北區,37～39週,4001～4500克,5
111,按發生日期分,10018020,新竹市北區,37～39週,4501～5000克,0
111,按發生日期分,10018020,新竹市北區,37～39週,5001克及以上,0
111,按發生日期分,10018020,新竹市北區,40週,1000克及以下,0
111,按發生日期分,10018020,新竹市北區,40週,1001～1500克,0
111,按發生日期分,10018020,新竹市北區,40週,1501～2000克,0
111,按發生日期分,10018020,新竹市北區,40週,2001～2500克,1
111,按發生日期分,10018020,新竹市北區,40週,2501～3000克,25
111,按發生日期分,10018020,新竹市北區,40週,3001～3500克,50
111,按發生日期分,10018020,新竹市北區,40週,3501～4000克,23
111,按發生日期分,10018020,新竹市北區,40週,4001～4500克,3
111,按發生日期分,10018020,新竹市北區,40週,4501～5000克,0
111,按發生日期分,10018020,新竹市北區,40週,5001克及以上,0
111,按發生日期分,10018020,新竹市北區,41～42週,1000克及以下,0
111,按發生日期分,10018020,新竹市北區,41～42週,1001～1500克,0
111,按發生日期分,10018020,新竹市北區,41～42週,1501～2000克,0
111,按發生日期分,10018020,新竹市北區,41～42週,2001～2500克,0
111,按發生日期分,10018020,新竹市北區,41～42週,2501～3000克,0
111,按發生日期分,10018020,新竹市北區,41～42週,3001～3500克,3
111,按發生日期分,10018020,新竹市北區,41～42週,3501～4000克,1
111,按發生日期分,10018020,新竹市北區,41～42週,4001～4500克,0
111,按發生日期分,10018020,新竹市北區,41～42週,4501～5000克,0
111,按發生日期分,10018020,新竹市北區,41～42週,5001克及以上,0
111,按發生日期分,10018020,新竹市北區,43週以上,1000克及以下,0
111,按發生日期分,10018020,新竹市北區,43週以上,1001～1500克,0
111,按發生日期分,10018020,新竹市北區,43週以上,1501～2000克,0
111,按發生日期分,10018020,新竹市北區,43週以上,2001～2500克,0
111,按發生日期分,10018020,新竹市北區,43週以上,2501～3000克,0
111,按發生日期分,10018020,新竹市北區,43週以上,3001～3500克,0
111,按發生日期分,10018020,新竹市北區,43週以上,3501～4000克,0
111,按發生日期分,10018020,新竹市北區,43週以上,4001～4500克,0
111,按發生日期分,10018020,新竹市北區,43週以上,4501～5000克,0
111,按發生日期分,10018020,新竹市北區,43週以上,5001克及以上,0
111,按發生日期分,10018030,新竹市香山區,28週以下,1000克及以下,1
